,Unnamed: 0,word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance,baseline_distance
500,500,port,It was a seaside port.,It was a delicious port.,False,Homonymy,seaside,delicious,M1_b_M2_a,N,0.538461538,0.0,0.538461538,13,0.660225292,0.208070636,0.083219051,0.183113549,M1_b,M2_a,0.2205831312523718,0.5095371540846696,0.1401522895064647,0.36113257843743574
501,501,port,It was a seaside port.,It was a sweet port.,False,Homonymy,seaside,sweet,M1_b_M2_b,N,1.4375,1.5,0.0625,16,1.209338662,0.214503407,0.070518613,0.302334666,M1_b,M2_b,0.1487192361660605,0.1333306798750431,0.0725726393323721,0.5100053573164932
502,502,port,It was a windy port.,It was a seaside port.,True,Homonymy,windy,seaside,M1_a_M1_b,N,3.416666667,4.0,0.583333333,12,0.99620492,0.160221756,0.081309736,0.287579589,M1_a,M1_b,0.0603796111911532,0.1490881118831578,0.0155846322491807,0.12413887267698576
503,503,port,It was a delicious port.,It was a sweet port.,True,Homonymy,delicious,sweet,M2_a_M2_b,N,3.0,3.0,0.0,15,1.362770288,0.06746316,0.034573555,0.351865775,M2_a,M2_b,0.1180365482627999,0.1804705952850073,0.0780034529076579,0.05959158362190542
504,504,position,He was in a distinguished position.,He was in a fetal position.,False,Polysemy,distinguished,fetal,M1_a_M2_a,N,1.071428571,1.0,0.071428571,14,0.997248963,0.472413003,0.116409481,0.266525996,M1_a,M2_a,0.0341622852716332,0.0264751667954011,0.0460778719830711,0.1467113881862564
505,505,position,He was in a distinguished position.,He was in a yoga position.,False,Polysemy,distinguished,yoga,M1_a_M2_b,N,1.0,1.0,0.0,15,0.845154255,0.377835095,0.123289764,0.21821789,M1_a,M2_b,0.0556029913585802,0.0473259438353442,0.0709188773069433,0.2594806841412617
506,506,position,He was in a prominent position.,He was in a fetal position.,False,Polysemy,prominent,fetal,M1_b_M2_a,N,0.888888889,1.0,0.111111111,9,0.927960727,0.421254575,0.099252403,0.309320242,M1_b,M2_a,0.0142742704072467,0.0038450386396552,0.0069880976648791,0.10915516516020374
507,507,position,He was in a prominent position.,He was in a yoga position.,False,Polysemy,prominent,yoga,M1_b_M2_b,N,0.923076923,1.0,0.076923077,13,1.11516355,0.326377571,0.100645661,0.30929072,M1_b,M2_b,0.0311445734983996,0.0267528998230072,0.0261719317574424,0.15364389923841804
508,508,position,He was in a distinguished position.,He was in a prominent position.,True,Polysemy,distinguished,prominent,M1_a_M1_b,N,3.666666667,4.0,0.333333333,12,0.651338947,0.094648838,0.045653522,0.188025358,M1_a,M1_b,0.0247381385905695,0.015776522038464,0.0292593084133186,0.0858936901546945
509,509,position,He was in a fetal position.,He was in a yoga position.,True,Polysemy,fetal,yoga,M2_a_M2_b,N,3.5,4.0,0.5,14,1.160238702,0.231586754,0.059286058,0.310086836,M2_a,M2_b,0.0108778919993149,0.0116824517083564,0.0068641114795997,0.045334859976955966
510,510,post,It was a wooden post.,It was a teaching post.,False,Homonymy,wooden,teaching,M1_a_M2_a,N,1.0,1.0,0.0,14,1.109400392,0.234244347,0.113972306,0.296499727,M1_a,M2_a,0.0994466886956297,0.0554422088934561,0.1098817293777406,0.22486309482435707
511,511,post,It was a wooden post.,It was a challenging post.,False,Homonymy,wooden,challenging,M1_a_M2_b,N,0.375,0.0,0.375,16,0.619139187,0.320349455,0.108090639,0.154784797,M1_a,M2_b,0.1325152452219162,0.0886363724339376,0.146929281203356,
512,512,post,It was a fence post.,It was a teaching post.,False,Homonymy,fence,teaching,M1_b_M2_a,N,0.583333333,0.0,0.583333333,12,0.792961461,0.295176446,0.096424758,0.228908257,M1_b,M2_a,0.1136324270876433,0.0822751803085363,0.1292818631857069,0.25200564041754603
513,513,post,It was a fence post.,It was a challenging post.,False,Homonymy,fence,challenging,M1_b_M2_b,N,1.083333333,1.0,0.083333333,12,0.900336637,0.404846311,0.108451903,0.2599048,M1_b,M2_b,0.1227029026933214,0.0589166993007723,0.14454408072955,
514,514,post,It was a wooden post.,It was a fence post.,True,Homonymy,wooden,fence,M1_a_M1_b,N,3.833333333,4.0,0.166666667,12,0.577350269,0.137798846,0.066809416,0.166666667,M1_a,M1_b,0.0148492526313165,0.027318913591214,0.0037648280679291,0.08303809149759622
515,515,post,It was a teaching post.,It was a challenging post.,True,Homonymy,teaching,challenging,M2_a_M2_b,N,1.363636364,1.0,0.363636364,11,1.120064933,0.205013216,0.096061766,0.337712284,M2_a,M2_b,0.0648146671476965,0.0795268266572968,0.0524534002839135,
516,516,punch,He had the alcoholic punch.,He had the strongest punch.,False,Homonymy,alcoholic,strongest,M1_a_M2_a,N,0.428571429,0.0,0.428571429,14,1.157868447,0.38242346,0.173151553,0.309453359,M1_a,M2_a,0.2716415489087268,0.1899235199926379,0.318090133426507,
517,517,punch,He had the alcoholic punch.,He had the quickest punch.,False,Homonymy,alcoholic,quickest,M1_a_M2_b,N,0.222222222,0.0,0.222222222,9,0.440958552,0.408398867,0.199571908,0.146986184,M1_a,M2_b,0.2324292960052167,0.1211745848517193,0.3282761682863083,
518,518,punch,He had the fruit punch.,He had the strongest punch.,False,Homonymy,fruit,strongest,M1_b_M2_a,N,0.1,0.0,0.1,10,0.316227766,0.439917147,0.173324049,0.1,M1_b,M2_a,0.1975764401707667,0.1155558878601517,0.2324248768136546,
519,519,punch,He had the fruit punch.,He had the quickest punch.,False,Homonymy,fruit,quickest,M1_b_M2_b,N,0.142857143,0.0,0.142857143,14,0.36313652,0.450152278,0.186375141,0.097052317,M1_b,M2_b,0.1636089504567737,0.0866558599477694,0.2369614260387219,
520,520,punch,He had the alcoholic punch.,He had the fruit punch.,True,Homonymy,alcoholic,fruit,M1_a_M1_b,N,3.833333333,4.0,0.166666667,12,0.389249472,0.247438788,0.060580909,0.112366644,M1_a,M1_b,0.0345635593826506,0.0280794633049488,0.0336596500837823,0.08624095032371093
521,521,punch,He had the strongest punch.,He had the quickest punch.,True,Homonymy,strongest,quickest,M2_a_M2_b,N,3.777777778,4.0,0.222222222,18,0.548318881,0.060931325,0.042283833,0.12924,M2_a,M2_b,0.0158896575578696,0.0162039797828184,0.003155308393844,
522,522,pupil,She had a brilliant pupil.,She had a dilated pupil.,False,Homonymy,brilliant,dilated,M1_a_M2_a,N,0.714285714,0.0,0.714285714,14,1.437335753,0.324471354,0.164594412,0.384144138,M1_a,M2_a,0.0515847724699795,0.0016660200654895,0.0621498137681885,0.07357959593648444
523,523,pupil,She had a brilliant pupil.,She had a cloudy pupil.,False,Homonymy,brilliant,cloudy,M1_a_M2_b,N,0.25,0.0,0.25,8,0.46291005,0.337472141,0.157416463,0.163663418,M1_a,M2_b,0.0182715448520414,0.0006618106080836,0.036051843305049,0.1390869949602579
524,524,pupil,She had an interested pupil.,She had a dilated pupil.,False,Homonymy,interested,dilated,M1_b_M2_a,N,0.071428571,0.0,0.071428571,14,0.267261242,0.343187094,0.158673644,0.071428571,M1_b,M2_a,0.0605814456023097,0.0240813752274644,0.0787339445096719,0.14356404961234215
525,525,pupil,She had an interested pupil.,She had a cloudy pupil.,False,Homonymy,interested,cloudy,M1_b_M2_b,N,0.153846154,0.0,0.153846154,13,0.375533808,0.353193879,0.220721304,0.104154339,M1_b,M2_b,0.0637664986863866,0.0287596956701472,0.0727290792043215,0.2978398526352145
526,526,pupil,She had a brilliant pupil.,She had an interested pupil.,True,Homonymy,brilliant,interested,M1_a_M1_b,N,3.692307692,4.0,0.307692308,13,0.854850414,0.116787791,0.080570936,0.237092846,M1_a,M1_b,0.0215719613904099,0.0215424629667019,0.0082611028272394,0.08668659190348416
527,527,pupil,She had a dilated pupil.,She had a cloudy pupil.,True,Homonymy,dilated,cloudy,M2_a_M2_b,N,2.333333333,3.0,0.666666667,15,1.67616342,0.115702033,0.176072359,0.432783534,M2_a,M2_b,0.0461473552516652,0.0026245444943123,0.044226128100748,0.05682163561294418
528,528,push,He pushed the cocaine.,He pushed the bed.,False,Polysemy,cocaine,bed,M1_a_M2_a,V,2.2,2.0,0.2,10,1.229272594,0.350416481,0.1085428,0.388730126,M1_a,M2_a,0.056385920943851,0.0033265446270634,0.0318366345114916,0.1977679282779592
529,529,push,He pushed the cocaine.,He pushed the desk.,False,Polysemy,cocaine,desk,M1_a_M2_b,V,1.071428571,1.0,0.071428571,14,0.916874768,0.3361094,0.121903241,0.245045089,M1_a,M2_b,0.0423303194928555,0.0051138093695062,0.0204861785836812,0.23423062982232234
530,530,push,He pushed the drugs.,He pushed the bed.,False,Polysemy,drugs,bed,M1_b_M2_a,V,0.846153846,1.0,0.153846154,13,0.554700196,0.363268316,0.127490759,0.153846154,M1_b,M2_a,0.0214038107373807,0.0304692274861543,0.0072454733494463,0.18715770103876672
531,531,push,He pushed the drugs.,He pushed the desk.,False,Polysemy,drugs,desk,M1_b_M2_b,V,0.842105263,0.0,0.842105263,19,1.067872126,0.401321113,0.13549304,0.244986667,M1_b,M2_b,0.0199187059652757,0.0212477660998136,0.0168767302174335,0.28253624477442074
532,532,push,He pushed the cocaine.,He pushed the drugs.,True,Polysemy,cocaine,drugs,M1_a_M1_b,V,3.857142857,4.0,0.142857143,14,0.36313652,0.217148781,0.05676192,0.097052317,M1_a,M1_b,0.0387899668986486,0.0175616798144518,0.0176523004945858,0.04797931856544757
533,533,push,He pushed the bed.,He pushed the desk.,True,Polysemy,bed,desk,M2_a_M2_b,V,4.0,4.0,0.0,7,0.0,0.094742,0.052688241,0.0,M2_a,M2_b,0.0107204240279775,0.0079262830759246,0.0116608217725133,0.07890511267285771
534,534,racket,That was a loud racket.,That was a badminton racket.,False,Homonymy,loud,badminton,M1_a_M2_a,N,0.125,0.0,0.125,16,0.341565026,0.286288083,0.088480949,0.085391256,M1_a,M2_a,0.2231443085398384,0.1077214498126243,0.2256616542758373,0.45854642704955795
535,535,racket,That was a loud racket.,That was a tennis racket.,False,Homonymy,loud,tennis,M1_a_M2_b,N,0.176470588,0.0,0.176470588,17,0.52859414,0.298933864,0.102135122,0.12820291,M1_a,M2_b,0.1709012880105652,0.0876309486804605,0.1445723043547484,0.3826476778072525
536,536,racket,That was an annoying racket.,That was a badminton racket.,False,Homonymy,annoying,badminton,M1_b_M2_a,N,0.166666667,0.0,0.166666667,12,0.389249472,0.262139261,0.062753677,0.112366644,M1_b,M2_a,0.2267099045105118,0.0257382363367304,0.3361003617132221,0.36386461627181876
537,537,racket,That was an annoying racket.,That was a tennis racket.,False,Homonymy,annoying,tennis,M1_b_M2_b,N,0.0,0.0,0.0,7,0.0,0.295964241,0.070475042,0.0,M1_b,M2_b,0.1678486941876306,0.0484623601177311,0.2300340736417395,0.3105234837502808
538,538,racket,That was a loud racket.,That was an annoying racket.,True,Homonymy,loud,annoying,M1_a_M1_b,N,3.384615385,4.0,0.615384615,13,0.960768923,0.16136986,0.049786985,0.266469355,M1_a,M1_b,0.038177661548419,0.045618628345738,0.0148249107910872,0.11028172123766733
539,539,racket,That was a badminton racket.,That was a tennis racket.,True,Homonymy,badminton,tennis,M2_a_M2_b,N,3.666666667,4.0,0.333333333,12,0.492365964,0.044394433,0.016634107,0.142133811,M2_a,M2_b,0.0246039945166348,0.0233073740391085,0.0239325171917555,0.014860876300794246
540,540,rock,He liked electronic rock.,He liked limestone rock.,False,Homonymy,electronic,limestone,M1_a_M2_a,N,0.666666667,0.0,0.666666667,12,1.23091491,0.288080692,0.106014252,0.355334527,M1_a,M2_a,0.3162328177386029,0.08870972270219,0.4896483769106391,0.07013484704133621
541,541,rock,He liked electronic rock.,He liked granite rock.,False,Homonymy,electronic,granite,M1_a_M2_b,N,0.181818182,0.0,0.181818182,11,0.404519917,0.303245485,0.111593366,0.121967344,M1_a,M2_b,0.3238795175566165,0.0419017149893193,0.440185328914063,0.07349770625228336
542,542,rock,He liked alternative rock.,He liked limestone rock.,False,Homonymy,alternative,limestone,M1_b_M2_a,N,0.357142857,0.0,0.357142857,14,1.081817762,0.328184485,0.106030166,0.289127959,M1_b,M2_a,0.3937487961076146,0.2103935748313726,0.4568842836929482,0.31292785143976487
543,543,rock,He liked alternative rock.,He liked granite rock.,False,Homonymy,alternative,granite,M1_b_M2_b,N,0.166666667,0.0,0.166666667,18,0.514495755,0.344465852,0.114727795,0.121267813,M1_b,M2_b,0.3363439292355511,0.0611575662129024,0.4181735120686227,0.31842533286696495
544,544,rock,He liked electronic rock.,He liked alternative rock.,True,Homonymy,electronic,alternative,M1_a_M1_b,N,3.727272727,4.0,0.272727273,11,0.467099366,0.065356612,0.052857339,0.140835758,M1_a,M1_b,0.0697778495640369,0.0585703272453871,0.00733429176268,0.21404838039383434
545,545,rock,He liked limestone rock.,He liked granite rock.,True,Homonymy,limestone,granite,M2_a_M2_b,N,4.0,4.0,0.0,11,0.0,0.036675572,0.009861112,0.0,M2_a,M2_b,0.0347369117868302,0.0546666186502299,0.0079725901994265,0.017023967799466577
546,546,run,She ran the marathon.,She ran the shop.,False,Polysemy,marathon,shop,M1_a_M2_a,V,0.583333333,0.0,0.583333333,12,0.792961461,0.329861701,0.181533337,0.228908257,M1_a,M2_a,0.0407712155850561,0.0150833118536003,0.0956543164057056,0.10699312353577484
547,547,run,She ran the marathon.,She ran the company.,False,Polysemy,marathon,company,M1_a_M2_b,V,0.625,0.5,0.125,8,0.744023809,0.332791328,0.209793985,0.26305214,M1_a,M2_b,0.0468188529129079,0.0371563081525908,0.0542642523538353,0.2230082512531597
548,548,run,She ran the race.,She ran the shop.,False,Polysemy,race,shop,M1_b_M2_a,V,0.545454545,0.0,0.545454545,22,0.800432783,0.293900847,0.240969598,0.170652843,M1_b,M2_a,0.0527506264602896,0.0173893659750572,0.065900600544393,0.056638079831123234
549,549,run,She ran the race.,She ran the company.,False,Polysemy,race,company,M1_b_M2_b,V,0.625,0.5,0.125,8,0.744023809,0.306116045,0.213883042,0.26305214,M1_b,M2_b,0.0432965131676048,0.0392664426584387,0.0371166540037556,0.11964152120140847
550,550,run,She ran the marathon.,She ran the race.,True,Polysemy,marathon,race,M1_a_M1_b,V,4.0,4.0,0.0,17,0.0,0.190988779,0.136221111,0.0,M1_a,M1_b,0.0282748415765813,0.0055625236575873,0.0183831529878709,0.04191337339825707
551,551,run,She ran the shop.,She ran the company.,True,Polysemy,shop,company,M2_a_M2_b,V,4.0,4.0,0.0,10,0.0,0.058786392,0.086003184,0.0,M2_a,M2_b,0.013853385739225,0.0081838209241156,0.0155375837089881,0.05788257548023823
552,552,sage,He saw the wise sage.,He saw the fragrant sage.,False,Homonymy,wise,fragrant,M1_a_M2_a,N,0.333333333,0.0,0.333333333,12,0.492365964,0.329650939,0.115150928,0.142133811,M1_a,M2_a,0.0464929505919504,0.0133374088810637,0.0409636474715104,0.4951064816846361
553,553,sage,He saw the wise sage.,He saw the bushy sage.,False,Homonymy,wise,bushy,M1_a_M2_b,N,0.666666667,0.0,0.666666667,15,1.175139303,0.336821139,0.093836427,0.303419663,M1_a,M2_b,0.0249635110879392,0.0214126674141369,0.0155571594571134,0.25724640571479496
554,554,sage,He saw the renowned sage.,He saw the fragrant sage.,False,Homonymy,renowned,fragrant,M1_b_M2_a,N,0.45,0.0,0.45,20,0.686332741,0.376201749,0.072128057,0.153468666,M1_b,M2_a,0.0969532004424338,0.061485141797282,0.0771538437230904,0.6055153581678429
555,555,sage,He saw the renowned sage.,He saw the bushy sage.,False,Homonymy,renowned,bushy,M1_b_M2_b,N,0.818181818,0.0,0.818181818,11,1.250454463,0.394118071,0.083328903,0.377026206,M1_b,M2_b,0.0571822323775249,0.0472846390782616,0.0350373021882978,0.31874071616643296
556,556,sage,He saw the wise sage.,He saw the renowned sage.,True,Homonymy,wise,renowned,M1_a_M1_b,N,3.230769231,4.0,0.769230769,13,1.300887271,0.123151422,0.080750287,0.360801212,M1_a,M1_b,0.033543762969363,0.0287759402241615,0.0322750933741885,0.05243746895707757
557,557,sage,He saw the fragrant sage.,He saw the bushy sage.,True,Homonymy,fragrant,bushy,M2_a_M2_b,N,2.5,3.0,0.5,6,0.836660027,0.041147172,0.045371413,0.341565026,M2_a,M2_b,0.0589151489229822,0.0428548804137547,0.0619085141238714,0.5893319485258373
558,558,scale,It was a fish scale.,It was a music scale.,False,Homonymy,fish,music,M1_a_M2_a,N,0.133333333,0.0,0.133333333,15,0.351865775,0.177956939,0.097080171,0.090851353,M1_a,M2_a,0.1793853941401696,0.0604612493010532,0.2274842038787277,0.4820794595930825
559,559,scale,It was a fish scale.,It was a major scale.,False,Homonymy,fish,major,M1_a_M2_b,N,0.428571429,0.0,0.428571429,7,0.786795792,0.38500911,0.134072304,0.297380857,M1_a,M2_b,0.1116966386087041,0.0366745648857997,0.1351865035735471,0.2768678717190589
560,560,scale,It was a lizard scale.,It was a music scale.,False,Homonymy,lizard,music,M1_b_M2_a,N,0.222222222,0.0,0.222222222,18,0.732084498,0.27836597,0.090644598,0.172553971,M1_b,M2_a,0.1846530821611679,0.1535338980218517,0.1965256274039206,0.4549523803309472
561,561,scale,It was a lizard scale.,It was a major scale.,False,Homonymy,lizard,major,M1_b_M2_b,N,0.307692308,0.0,0.307692308,13,0.630425172,0.436147988,0.133900106,0.174848483,M1_b,M2_b,0.1094599474274594,0.0839701739022986,0.0973781089855503,0.13794844816864693
562,562,scale,It was a fish scale.,It was a lizard scale.,True,Homonymy,fish,lizard,M1_a_M1_b,N,3.5,4.0,0.5,14,0.650443636,0.110029995,0.043736637,0.173838374,M1_a,M1_b,0.0546082446204791,0.0961324937324267,0.0379417035202507,0.2593180845629325
563,563,scale,It was a music scale.,It was a major scale.,True,Homonymy,music,major,M2_a_M2_b,N,2.5,3.0,0.5,10,1.715938357,0.334735692,0.117534041,0.542627353,M2_a,M2_b,0.0534570253417093,0.0503408765378481,0.0307657838395849,0.19870845466011766
564,564,scene,It was a touching scene.,It was a nature scene.,False,Polysemy,touching,nature,M1_a_M2_a,N,2.611111111,3.0,0.388888889,18,1.144752164,0.314999282,0.075829029,0.269820673,M1_a,M2_a,0.0497396538769673,0.0322150166869493,0.0547429403627217,0.2155380879792652
565,565,scene,It was a touching scene.,It was a panoramic scene.,False,Polysemy,touching,panoramic,M1_a_M2_b,N,2.333333333,2.0,0.333333333,9,1.322875656,0.218982518,0.05799669,0.440958552,M1_a,M2_b,0.0378175598652761,0.0176316602905606,0.0339460542245564,0.6026635255135135
566,566,scene,It was a well-acted scene.,It was a nature scene.,False,Polysemy,well-acted,nature,M1_b_M2_a,N,1.636363636,1.0,0.636363636,11,1.120064933,0.546362102,0.057291746,0.337712284,M1_b,M2_a,0.137742495245734,0.1526329632653319,0.0843828881916565,
567,567,scene,It was a well-acted scene.,It was a panoramic scene.,False,Polysemy,well-acted,panoramic,M1_b_M2_b,N,2.090909091,2.0,0.090909091,11,0.70064905,0.569117695,0.050116241,0.211253637,M1_b,M2_b,0.0715813163008475,0.1031284983854612,0.04114332875987,
568,568,scene,It was a touching scene.,It was a well-acted scene.,True,Polysemy,touching,well-acted,M1_a_M1_b,N,3.857142857,4.0,0.142857143,14,0.36313652,0.564268559,0.083350897,0.097052317,M1_a,M1_b,0.1006861508508116,0.1458349722366793,0.0402440822239759,
569,569,scene,It was a nature scene.,It was a panoramic scene.,True,Polysemy,nature,panoramic,M2_a_M2_b,N,3.714285714,4.0,0.285714286,14,0.611249846,0.21104008,0.056977987,0.163363393,M2_a,M2_b,0.0693084320703247,0.0277010612134563,0.0648205373311596,0.30970345713361747
570,570,seal,It was a gold seal.,It was a circus seal.,False,Homonymy,gold,circus,M1_a_M2_a,N,0.2,0.0,0.2,10,0.421637021,0.121741474,0.086809099,0.133333333,M1_a,M2_a,0.0629598517318772,0.063861651951031,0.060396929922096,0.3148471750493227
571,571,seal,It was a gold seal.,It was a trained seal.,False,Homonymy,gold,trained,M1_a_M2_b,N,0.7,0.0,0.7,10,1.33749351,0.366402328,0.091768205,0.422952585,M1_a,M2_b,0.0379076035762862,0.0137221456226629,0.0401878718758492,0.26123528360381176
572,572,seal,It was a certified seal.,It was a circus seal.,False,Homonymy,certified,circus,M1_b_M2_a,N,0.090909091,0.0,0.090909091,22,0.294244943,0.218169928,0.110564947,0.062733233,M1_b,M2_a,0.0925044480623324,0.1607438425895749,0.0774187292192831,0.11049743729586581
573,573,seal,It was a certified seal.,It was a trained seal.,False,Homonymy,certified,trained,M1_b_M2_b,N,0.8,0.0,0.8,10,1.229272594,0.192974329,0.06107676,0.388730126,M1_b,M2_b,0.0577235597934019,0.0307151483720748,0.0573762773322324,0.15779177940246758
574,574,seal,It was a gold seal.,It was a certified seal.,True,Homonymy,gold,certified,M1_a_M1_b,N,3.411764706,3.0,0.411764706,17,0.618346942,0.262364924,0.094911754,0.149971162,M1_a,M1_b,0.0152911667823053,0.0374318765358109,0.0094721683600275,0.13559679749750597
575,575,seal,It was a circus seal.,It was a trained seal.,True,Homonymy,circus,trained,M2_a_M2_b,N,3.625,4.0,0.375,8,1.060660172,0.280324876,0.081836522,0.375,M2_a,M2_b,0.0522661418259513,0.1058685160069591,0.0223229223981215,0.2445273580201086
576,576,serve,She served a pie.,She served a summons.,False,Polysemy,pie,summons,M1_a_M2_a,V,1.777777778,2.0,0.222222222,9,1.56347192,0.378617704,0.183701873,0.521157307,M1_a,M2_a,0.1660535176132725,0.023325076190793,0.1951111725597545,0.3132325677641282
577,577,serve,She served a pie.,She served a warrant.,False,Polysemy,pie,warrant,M1_a_M2_b,V,1.0,1.0,0.0,15,0.9258201,0.549064308,0.169079483,0.239045722,M1_a,M2_b,0.0926438222142552,0.0162796340742483,0.0558375304429602,0.3539234158878808
578,578,serve,She served a lasagna.,She served a summons.,False,Polysemy,lasagna,summons,M1_b_M2_a,V,1.4375,1.0,0.4375,16,1.263262971,0.403398216,0.215635061,0.315815743,M1_b,M2_a,0.0699830202536174,0.0079593052072445,0.0950320116601355,0.43544751510894975
579,579,serve,She served a lasagna.,She served a warrant.,False,Polysemy,lasagna,warrant,M1_b_M2_b,V,1.714285714,2.0,0.285714286,7,1.496026483,0.531154156,0.204917371,0.565444861,M1_b,M2_b,0.0499968781732613,0.0101388312408663,0.054676261935902,0.42943625968128774
580,580,serve,She served a pie.,She served a lasagna.,True,Polysemy,pie,lasagna,M1_a_M1_b,V,4.0,4.0,0.0,16,0.0,0.14031893,0.055636346,0.0,M1_a,M1_b,0.042028597953605,0.0175534555336268,0.0438593518159932,0.03043267038106945
581,581,serve,She served a summons.,She served a warrant.,True,Polysemy,summons,warrant,M2_a_M2_b,V,2.928571429,3.5,0.571428571,14,1.268814451,0.342206717,0.056954086,0.339104926,M2_a,M2_b,0.0371411427235037,0.0133133537595091,0.0906193202029115,0.10219807585102891
582,582,sing,The girl sang.,The bird sang.,False,Polysemy,girl,bird,M1_a_M2_a,V,3.705882353,4.0,0.294117647,17,0.469668218,0.233257055,0.07061404,0.113911275,M1_a,M2_a,0.0143147851211918,0.0189523527727834,0.0096957004975388,0.0707749456923552
583,583,sing,The girl sang.,The cricket sang.,False,Polysemy,girl,cricket,M1_a_M2_b,V,2.916666667,3.0,0.083333333,12,0.99620492,0.283290148,0.129253685,0.287579589,M1_a,M2_b,0.0187519393580806,0.0232970404129361,0.0144885549578434,0.09611008393573384
584,584,sing,The choir sang.,The bird sang.,False,Polysemy,choir,bird,M1_b_M2_a,V,3.444444444,4.0,0.555555556,9,0.881917104,0.232686758,0.081282616,0.293972368,M1_b,M2_a,0.0226644761349951,0.0215573828829757,0.019269728933606,0.15534936394292986
585,585,sing,The choir sang.,The cricket sang.,False,Polysemy,choir,cricket,M1_b_M2_b,V,2.875,3.0,0.125,16,1.147460965,0.171961606,0.138810694,0.286865241,M1_b,M2_b,0.0449460490187777,0.0291533665547917,0.0510801207272176,0.19840662506919426
586,586,sing,The girl sang.,The choir sang.,True,Polysemy,girl,choir,M1_a_M1_b,V,4.0,4.0,0.0,14,0.0,0.205823958,0.064520538,0.0,M1_a,M1_b,0.035766258473932,0.0531446873098383,0.0148961031952011,0.12382592651943514
587,587,sing,The bird sang.,The cricket sang.,True,Polysemy,bird,cricket,M2_a_M2_b,V,3.777777778,4.0,0.222222222,9,0.440958552,0.185122371,0.078307152,0.146986184,M2_a,M2_b,0.0131788520616619,0.0115541078017762,0.0144379328184387,0.09229634976508583
588,588,spill,He spilled the drink.,He spilled the news.,False,Polysemy,drink,news,M1_a_M2_a,V,1.111111111,1.0,0.111111111,9,1.166666667,0.328452051,0.127788305,0.388888889,M1_a,M2_a,0.1188235588905188,0.088977542111875,0.1191066487449707,0.399885269271512
589,589,spill,He spilled the drink.,He spilled the secret.,False,Polysemy,drink,secret,M1_a_M2_b,V,1.631578947,2.0,0.368421053,19,1.011628298,0.367769063,0.098430336,0.232083448,M1_a,M2_b,0.1690877846822744,0.1781974564363774,0.1557440853912426,0.30893310483703784
590,590,spill,He spilled the flour.,He spilled the news.,False,Polysemy,flour,news,M1_b_M2_a,V,1.3125,1.5,0.1875,16,1.302241657,0.32275182,0.162538171,0.325560414,M1_b,M2_a,0.1494719109879401,0.1055570161804401,0.1587514874992105,0.39954888480206685
591,591,spill,He spilled the flour.,He spilled the secret.,False,Polysemy,flour,secret,M1_b_M2_b,V,1.307692308,1.0,0.307692308,13,1.182131929,0.395465255,0.135237396,0.327864406,M1_b,M2_b,0.2253544723972915,0.242798785360259,0.2069386049275156,0.40523090646127224
592,592,spill,He spilled the drink.,He spilled the flour.,True,Polysemy,drink,flour,M1_a_M1_b,V,3.545454545,4.0,0.454545455,11,1.213559752,0.165787518,0.089100361,0.365902033,M1_a,M1_b,0.0144921627336002,0.0256312081421279,0.0090763802779256,0.09714705348247088
593,593,spill,He spilled the news.,He spilled the secret.,True,Polysemy,news,secret,M2_a_M2_b,V,3.888888889,4.0,0.111111111,9,0.333333333,0.100264668,0.090865076,0.111111111,M2_a,M2_b,0.0255363884159338,0.0385097326776812,0.0115807368250728,0.11543950054155294
594,594,stake,He staked his horse.,He staked his name.,False,Polysemy,horse,name,M1_a_M2_a,V,0.666666667,1.0,0.333333333,15,0.816496581,0.28088522,0.128690422,0.210818511,M1_a,M2_a,0.1722238932611047,0.131694456799355,0.0547351269885046,0.23012896863554844
595,595,stake,He staked his horse.,He staked his claim.,False,Polysemy,horse,claim,M1_a_M2_b,V,1.357142857,1.5,0.142857143,14,1.277445941,0.294953108,0.117528498,0.341411789,M1_a,M2_b,0.047349794554132,0.0635034819085769,0.0281753665762465,0.11391878913818143
596,596,stake,He staked his tent.,He staked his name.,False,Polysemy,tent,name,M1_b_M2_a,V,0.777777778,1.0,0.222222222,9,0.666666667,0.254777133,0.099855304,0.222222222,M1_b,M2_a,0.1910884423378466,0.1103586389513311,0.0735179339599141,0.32397422294324973
597,597,stake,He staked his tent.,He staked his claim.,False,Polysemy,tent,claim,M1_b_M2_b,V,0.733333333,0.0,0.733333333,15,0.883715102,0.31125623,0.09199506,0.228174258,M1_b,M2_b,0.0533761375133826,0.0771008585168078,0.0335806469569348,0.1659421877683792
598,598,stake,He staked his horse.,He staked his tent.,True,Polysemy,horse,tent,M1_a_M1_b,V,2.461538462,3.0,0.538461538,13,1.330124344,0.12285012,0.06813097,0.368910117,M1_a,M1_b,0.012248586225241,0.0069619479620551,0.0109426364787439,0.07137009738310396
599,599,stake,He staked his name.,He staked his claim.,True,Polysemy,name,claim,M2_a_M2_b,V,2.181818182,2.0,0.181818182,11,1.167748416,0.191575289,0.075505853,0.352089395,M2_a,M2_b,0.1458547592353061,0.0541837408725494,0.0632636388664352,0.08317123125579196
