word,sentence1,sentence2,same,ambiguity_type,disambiguating_word1,disambiguating_word2,version,Class,mean_relatedness,median_relatedness,diff,count,sd_relatedness,distance_bert,distance_elmo,se_relatedness,v1,v2,sensorimotor_distance,action_distance,perceptual_distance
scene,It was a well-acted scene.,It was a nature scene.,FALSE,Polysemy,well-acted,nature,M1_b_M2_a,N,1.636363636,1,0.636363636,11,1.120064933,0.546362102,0.057291746,0.337712284,M1_b,M2_a,0.137742495,0.15263296326533193,0.084382888
scene,It was a well-acted scene.,It was a panoramic scene.,FALSE,Polysemy,well-acted,panoramic,M1_b_M2_b,N,2.090909091,2,0.090909091,11,0.70064905,0.569117695,0.050116241,0.211253637,M1_b,M2_b,0.071581316,0.10312849838546123,0.041143328759870035
scene,It was a touching scene.,It was a well-acted scene.,TRUE,Polysemy,touching,well-acted,M1_a_M1_b,N,3.857142857,4,0.142857143,14,0.36313652,0.564268559,0.083350897,0.097052317,M1_a,M1_b,0.10068615085081167,0.1458349722366793,0.040244082
scene,It was a nature scene.,It was a panoramic scene.,TRUE,Polysemy,nature,panoramic,M2_a_M2_b,N,3.714285714,4,0.285714286,14,0.611249846,0.21104008,0.056977987,0.163363393,M2_a,M2_b,0.069308432,0.027701061,0.064820537
seal,It was a gold seal.,It was a circus seal.,FALSE,Homonymy,gold,circus,M1_a_M2_a,N,0.2,0,0.2,10,0.421637021,0.121741474,0.086809099,0.133333333,M1_a,M2_a,0.062959852,0.063861652,0.06039693
seal,It was a gold seal.,It was a trained seal.,FALSE,Homonymy,gold,trained,M1_a_M2_b,N,0.7,0,0.7,10,1.33749351,0.366402328,0.091768205,0.422952585,M1_a,M2_b,0.037907604,0.013722146,0.040187872
seal,It was a certified seal.,It was a circus seal.,FALSE,Homonymy,certified,circus,M1_b_M2_a,N,0.090909091,0,0.090909091,22,0.294244943,0.218169928,0.110564947,0.062733233,M1_b,M2_a,0.092504448,0.16074384258957497,0.077418729
seal,It was a certified seal.,It was a trained seal.,FALSE,Homonymy,certified,trained,M1_b_M2_b,N,0.8,0,0.8,10,1.229272594,0.192974329,0.06107676,0.388730126,M1_b,M2_b,0.057723559793401935,0.030715148372074896,0.057376277332232495
seal,It was a gold seal.,It was a certified seal.,TRUE,Homonymy,gold,certified,M1_a_M1_b,N,3.411764706,3,0.411764706,17,0.618346942,0.262364924,0.094911754,0.149971162,M1_a,M1_b,0.015291166782305354,0.037431876535810926,0.009472168
seal,It was a circus seal.,It was a trained seal.,TRUE,Homonymy,circus,trained,M2_a_M2_b,N,3.625,4,0.375,8,1.060660172,0.280324876,0.081836522,0.375,M2_a,M2_b,0.052266142,0.10586851600695912,0.022322922398121503
serve,She served a pie.,She served a summons.,FALSE,Polysemy,pie,summons,M1_a_M2_a,V,1.777777778,2,0.222222222,9,1.56347192,0.378617704,0.183701873,0.521157307,M1_a,M2_a,0.16605351761327258,0.023325076190793048,0.19511117255975452
serve,She served a pie.,She served a warrant.,FALSE,Polysemy,pie,warrant,M1_a_M2_b,V,1,1,0,15,0.9258201,0.549064308,0.169079483,0.239045722,M1_a,M2_b,0.092643822,0.016279634074248372,0.05583753
serve,She served a lasagna.,She served a summons.,FALSE,Polysemy,lasagna,summons,M1_b_M2_a,V,1.4375,1,0.4375,16,1.263262971,0.403398216,0.215635061,0.315815743,M1_b,M2_a,0.06998302,0.007959305,0.095032012
serve,She served a lasagna.,She served a warrant.,FALSE,Polysemy,lasagna,warrant,M1_b_M2_b,V,1.714285714,2,0.285714286,7,1.496026483,0.531154156,0.204917371,0.565444861,M1_b,M2_b,0.049996878,0.010138831240866342,0.054676261935902026
serve,She served a pie.,She served a lasagna.,TRUE,Polysemy,pie,lasagna,M1_a_M1_b,V,4,4,0,16,0,0.14031893,0.055636346,0,M1_a,M1_b,0.042028598,0.017553456,0.043859352
serve,She served a summons.,She served a warrant.,TRUE,Polysemy,summons,warrant,M2_a_M2_b,V,2.928571429,3.5,0.571428571,14,1.268814451,0.342206717,0.056954086,0.339104926,M2_a,M2_b,0.037141143,0.013313354,0.09061932
sing,The girl sang.,The bird sang.,FALSE,Polysemy,girl,bird,M1_a_M2_a,V,3.705882353,4,0.294117647,17,0.469668218,0.233257055,0.07061404,0.113911275,M1_a,M2_a,0.014314785121191886,0.018952353,0.0096957
sing,The girl sang.,The cricket sang.,FALSE,Polysemy,girl,cricket,M1_a_M2_b,V,2.916666667,3,0.083333333,12,0.99620492,0.283290148,0.129253685,0.287579589,M1_a,M2_b,0.018751939358080616,0.02329704,0.014488554957843403
sing,The choir sang.,The bird sang.,FALSE,Polysemy,choir,bird,M1_b_M2_a,V,3.444444444,4,0.555555556,9,0.881917104,0.232686758,0.081282616,0.293972368,M1_b,M2_a,0.022664476134995115,0.021557382882975706,0.019269728933606012
sing,The choir sang.,The cricket sang.,FALSE,Polysemy,choir,cricket,M1_b_M2_b,V,2.875,3,0.125,16,1.147460965,0.171961606,0.138810694,0.286865241,M1_b,M2_b,0.044946049018777745,0.029153366554791726,0.051080121
sing,The girl sang.,The choir sang.,TRUE,Polysemy,girl,choir,M1_a_M1_b,V,4,4,0,14,0,0.205823958,0.064520538,0,M1_a,M1_b,0.035766258,0.053144687309838345,0.014896103195201182
sing,The bird sang.,The cricket sang.,TRUE,Polysemy,bird,cricket,M2_a_M2_b,V,3.777777778,4,0.222222222,9,0.440958552,0.185122371,0.078307152,0.146986184,M2_a,M2_b,0.013178852061661916,0.011554107801776237,0.014437932818438748
spill,He spilled the drink.,He spilled the news.,FALSE,Polysemy,drink,news,M1_a_M2_a,V,1.111111111,1,0.111111111,9,1.166666667,0.328452051,0.127788305,0.388888889,M1_a,M2_a,0.11882355889051888,0.088977542,0.11910664874497079
spill,He spilled the drink.,He spilled the secret.,FALSE,Polysemy,drink,secret,M1_a_M2_b,V,1.631578947,2,0.368421053,19,1.011628298,0.367769063,0.098430336,0.232083448,M1_a,M2_b,0.16908778468227448,0.1781974564363774,0.15574408539124263
spill,He spilled the flour.,He spilled the news.,FALSE,Polysemy,flour,news,M1_b_M2_a,V,1.3125,1.5,0.1875,16,1.302241657,0.32275182,0.162538171,0.325560414,M1_b,M2_a,0.1494719109879401,0.10555701618044011,0.15875148749921053
spill,He spilled the flour.,He spilled the secret.,FALSE,Polysemy,flour,secret,M1_b_M2_b,V,1.307692308,1,0.307692308,13,1.182131929,0.395465255,0.135237396,0.327864406,M1_b,M2_b,0.22535447239729156,0.242798785,0.2069386049275156
spill,He spilled the drink.,He spilled the flour.,TRUE,Polysemy,drink,flour,M1_a_M1_b,V,3.545454545,4,0.454545455,11,1.213559752,0.165787518,0.089100361,0.365902033,M1_a,M1_b,0.014492162733600211,0.025631208142127937,0.00907638
spill,He spilled the news.,He spilled the secret.,TRUE,Polysemy,news,secret,M2_a_M2_b,V,3.888888889,4,0.111111111,9,0.333333333,0.100264668,0.090865076,0.111111111,M2_a,M2_b,0.025536388415933864,0.038509733,0.011580737
stake,He staked his horse.,He staked his name.,FALSE,Polysemy,horse,name,M1_a_M2_a,V,0.666666667,1,0.333333333,15,0.816496581,0.28088522,0.128690422,0.210818511,M1_a,M2_a,0.17222389326110477,0.131694457,0.054735127
stake,He staked his horse.,He staked his claim.,FALSE,Polysemy,horse,claim,M1_a_M2_b,V,1.357142857,1.5,0.142857143,14,1.277445941,0.294953108,0.117528498,0.341411789,M1_a,M2_b,0.047349795,0.063503482,0.028175367
stake,He staked his tent.,He staked his name.,FALSE,Polysemy,tent,name,M1_b_M2_a,V,0.777777778,1,0.222222222,9,0.666666667,0.254777133,0.099855304,0.222222222,M1_b,M2_a,0.1910884423378466,0.11035863895133113,0.073517934
stake,He staked his tent.,He staked his claim.,FALSE,Polysemy,tent,claim,M1_b_M2_b,V,0.733333333,0,0.733333333,15,0.883715102,0.31125623,0.09199506,0.228174258,M1_b,M2_b,0.053376138,0.077100859,0.033580646956934856
stake,He staked his horse.,He staked his tent.,TRUE,Polysemy,horse,tent,M1_a_M1_b,V,2.461538462,3,0.538461538,13,1.330124344,0.12285012,0.06813097,0.368910117,M1_a,M1_b,0.012248586225241054,0.006961948,0.010942636478743939
stake,He staked his name.,He staked his claim.,TRUE,Polysemy,name,claim,M2_a_M2_b,V,2.181818182,2,0.181818182,11,1.167748416,0.191575289,0.075505853,0.352089395,M2_a,M2_b,0.1458547592353061,0.054183741,0.063263639
stall,They stalled the truck.,They stalled the horse.,FALSE,Polysemy,truck,horse,M1_a_M2_a,V,2.0625,2,0.0625,16,1.289379696,0.160481989,0.079759598,0.322344924,M1_a,M2_a,0.022993769,0.004824498,0.028771382
stall,They stalled the truck.,They stalled the pig.,FALSE,Polysemy,truck,pig,M1_a_M2_b,V,0.9,1,0.1,10,0.875595036,0.231238067,0.08733356,0.276887462,M1_a,M2_b,0.036535010157429326,0.029546034661183995,0.042320667
stall,They stalled the bus.,They stalled the horse.,FALSE,Polysemy,bus,horse,M1_b_M2_a,V,1.818181818,2,0.181818182,11,1.07871978,0.138819456,0.10032022,0.325246251,M1_b,M2_a,0.028353147,0.019332293738848816,0.034653557272458224
stall,They stalled the bus.,They stalled the pig.,FALSE,Polysemy,bus,pig,M1_b_M2_b,V,0.846153846,1,0.153846154,13,1.068188018,0.183550537,0.112087369,0.296262051,M1_b,M2_b,0.07606549,0.082645695,0.067008194
stall,They stalled the truck.,They stalled the bus.,TRUE,Polysemy,truck,bus,M1_a_M1_b,V,3.2,4,0.8,10,1.398411798,0.068428814,0.032469273,0.442216639,M1_a,M1_b,0.019945821,0.024178903735723623,0.013455741916859831
stall,They stalled the horse.,They stalled the pig.,TRUE,Polysemy,horse,pig,M2_a_M2_b,V,3.176470588,4,0.823529412,17,1.550616576,0.178040326,0.057151437,0.37607976,M2_a,M2_b,0.037767256,0.033098217,0.027942642526969097
stay,They stayed wet.,They stayed nearby.,FALSE,Polysemy,wet,nearby,M1_a_M2_a,V,2.428571429,2,0.428571429,14,1.089409559,0.298734605,0.206627786,0.291156952,M1_a,M2_a,0.083564211,0.011840018631047333,0.056473701976207824
stay,They stayed wet.,They stayed overnight.,FALSE,Polysemy,wet,overnight,M1_a_M2_b,V,2.066666667,2,0.066666667,15,1.222799287,0.343555748,0.149693429,0.315725418,M1_a,M2_b,0.09827119,0.024099554839098203,0.048081221
stay,They stayed cold.,They stayed nearby.,FALSE,Polysemy,cold,nearby,M1_b_M2_a,V,2.923076923,3,0.076923077,13,0.862316499,0.265157819,0.193538725,0.239163565,M1_b,M2_a,0.16512601034241248,0.079871387,0.25214442193654274
stay,They stayed cold.,They stayed overnight.,FALSE,Polysemy,cold,overnight,M1_b_M2_b,V,2,2,0,12,1.59544807,0.338838518,0.131733358,0.460566186,M1_b,M2_b,0.13445736981206857,0.019136874030776352,0.2723414721490879
stay,They stayed wet.,They stayed cold.,TRUE,Polysemy,wet,cold,M1_a_M1_b,V,3.857142857,4,0.142857143,14,0.36313652,0.080325246,0.049073398,0.097052317,M1_a,M1_b,0.152621375,0.039690277,0.1212226128253392
stay,They stayed nearby.,They stayed overnight.,TRUE,Polysemy,nearby,overnight,M2_a_M2_b,V,3.555555556,4,0.444444444,9,0.726483157,0.248371005,0.081363201,0.242161052,M2_a,M2_b,0.032912255485496256,0.041562868,0.020956381800334878
tap,He tapped the keg.,He tapped the stick.,FALSE,Homonymy,keg,stick,M1_a_M2_a,V,1.25,0.5,0.75,12,1.602554779,0.064929307,0.059841752,0.462617716,M1_a,M2_a,0.020482215374655666,0.008580569,0.011744864861835458
tap,He tapped the keg.,He tapped the drums.,FALSE,Homonymy,keg,drums,M1_a_M2_b,V,1.3125,1,0.3125,16,1.400892573,0.108148277,0.119889259,0.350223143,M1_a,M2_b,0.038593172,0.014579340757866044,0.028289353798071515
tap,He tapped the beer.,He tapped the stick.,FALSE,Homonymy,beer,stick,M1_b_M2_a,V,1.421052632,1,0.421052632,19,1.169795304,0.134595156,0.07687825,0.268369448,M1_b,M2_a,0.068912556,0.081681805,0.048358414544023565
tap,He tapped the beer.,He tapped the drums.,FALSE,Homonymy,beer,drums,M1_b_M2_b,V,1.714285714,1,0.714285714,7,1.704336206,0.15184027,0.124992728,0.644178536,M1_b,M2_b,0.048209812,0.014303323675339596,0.058080363051612016
tap,He tapped the keg.,He tapped the beer.,TRUE,Homonymy,keg,beer,M1_a_M1_b,V,2.5,3,0.5,16,1.549193338,0.097269237,0.046793878,0.387298335,M1_a,M1_b,0.079850849,0.051087234,0.03531329
tap,He tapped the stick.,He tapped the drums.,TRUE,Homonymy,stick,drums,M2_a_M2_b,V,3,3,0,7,1,0.097163141,0.124092579,0.377964473,M2_a,M2_b,0.037650477,0.037445691,0.036455114
tape,He used the scotch tape.,He used the interview tape.,FALSE,Polysemy,scotch,interview,M1_a_M2_a,N,0.4,0,0.4,15,0.632455532,0.198552668,0.066827834,0.163299316,M1_a,M2_a,0.11916997501779847,0.068071064,0.12113571193424333
tape,He used the scotch tape.,He used the video tape.,FALSE,Polysemy,scotch,video,M1_a_M2_b,N,1.090909091,0,1.090909091,11,1.445997611,0.173618793,0.050383449,0.435984684,M1_a,M2_b,0.026396713,0.015900182974507016,0.026684295606691277
tape,He used the double-sided tape.,He used the interview tape.,FALSE,Polysemy,double-sided,interview,M1_b_M2_a,N,0.533333333,0,0.533333333,15,1.060098827,0.485456288,0.132503986,0.27371634,M1_b,M2_a,0.17151149216377592,0.067297132,0.1866932331756732
tape,He used the double-sided tape.,He used the video tape.,FALSE,Polysemy,double-sided,video,M1_b_M2_b,N,0.571428571,0,0.571428571,14,0.937614462,0.510699838,0.092749536,0.250588006,M1_b,M2_b,0.040488391585832284,0.023104672896985035,0.04302502
tape,He used the scotch tape.,He used the double-sided tape.,TRUE,Polysemy,scotch,double-sided,M1_a_M1_b,N,4,4,0,13,0,0.505158365,0.088222742,0,M1_a,M1_b,0.029934988108641924,0.035976938,0.027970532
tape,He used the interview tape.,He used the video tape.,TRUE,Polysemy,interview,video,M2_a_M2_b,N,3.444444444,4,0.555555556,9,0.881917104,0.063471198,0.039654732,0.293972368,M2_a,M2_b,0.075615381,0.026205943765627016,0.062964279
term,It was a winter term.,It was a legal term.,FALSE,Polysemy,winter,legal,M1_a_M2_a,N,0.8,1,0.2,15,1.082325539,0.377250016,0.096574903,0.279455252,M1_a,M2_a,0.18316659621751274,0.12168843765657311,0.23192863925352258
term,It was a winter term.,It was a technical term.,FALSE,Polysemy,winter,technical,M1_a_M2_b,N,1.2,1,0.2,15,1.207121724,0.417370081,0.087095797,0.311677489,M1_a,M2_b,0.2544655755607461,0.21645276264004143,0.24676487392668744
term,It was a fall term.,It was a legal term.,FALSE,Polysemy,fall,legal,M1_b_M2_a,N,0.882352941,0,0.882352941,17,1.268973647,0.25068289,0.109428346,0.307771317,M1_b,M2_a,0.1443110124342133,0.10768172134175646,0.15525718167250901
term,It was a fall term.,It was a technical term.,FALSE,Polysemy,fall,technical,M1_b_M2_b,N,0.545454545,0,0.545454545,11,0.934198733,0.273746848,0.098052561,0.281671516,M1_b,M2_b,0.13386174562596986,0.13688271494181736,0.12881823578419271
term,It was a winter term.,It was a fall term.,TRUE,Polysemy,winter,fall,M1_a_M1_b,N,3.916666667,4,0.083333333,12,0.288675135,0.172729552,0.077611864,0.083333333,M1_a,M1_b,0.076595387,0.037245638,0.086591409
term,It was a legal term.,It was a technical term.,TRUE,Polysemy,legal,technical,M2_a_M2_b,N,3.428571429,4,0.571428571,7,0.786795792,0.086290538,0.052590013,0.297380857,M2_a,M2_b,0.056393012879162874,0.072768392,0.017439158
tick,It was a clock tick.,It was a parasitic tick.,FALSE,Homonymy,clock,parasitic,M1_a_M2_a,N,0.125,0,0.125,16,0.341565026,0.401510119,0.182157278,0.085391256,M1_a,M2_a,0.26339768292505905,0.11315126096625194,0.364962091
tick,It was a clock tick.,It was a diseased tick.,FALSE,Homonymy,clock,diseased,M1_a_M2_b,N,0.166666667,0,0.166666667,12,0.389249472,0.419999659,0.182493091,0.112366644,M1_a,M2_b,0.3524122723748998,0.098812524,0.4987676543546936
tick,It was an audible tick.,It was a parasitic tick.,FALSE,Homonymy,audible,parasitic,M1_b_M2_a,N,0.555555556,0,0.555555556,9,1.130388331,0.367533743,0.118630707,0.37679611,M1_b,M2_a,0.096790747,0.049684442,0.12839464270281653
tick,It was an audible tick.,It was a diseased tick.,FALSE,Homonymy,audible,diseased,M1_b_M2_b,N,0,0,0,10,0,0.400648236,0.146961331,0,M1_b,M2_b,0.166508471,0.042294936,0.241143195
tick,It was a clock tick.,It was an audible tick.,TRUE,Homonymy,clock,audible,M1_a_M1_b,N,2.555555556,2.5,0.055555556,18,1.247219129,0.227330804,0.133767307,0.293972368,M1_a,M1_b,0.071096411,0.019565925,0.10260706389559227
tick,It was a parasitic tick.,It was a diseased tick.,TRUE,Homonymy,parasitic,diseased,M2_a_M2_b,N,3.75,4,0.25,12,0.452267017,0.064808846,0.040089488,0.130558242,M2_a,M2_b,0.019374510993862337,0.001376146,0.022994173
tip,It was a generous tip.,It was a pencil tip.,FALSE,Homonymy,generous,pencil,M1_a_M2_a,N,0.125,0,0.125,8,0.353553391,0.387852728,0.079369009,0.125,M1_a,M2_a,0.081185162,0.036734798,0.10411772113714557
tip,It was a generous tip.,It was a finger tip.,FALSE,Homonymy,generous,finger,M1_a_M2_b,N,0.1,0,0.1,10,0.316227766,0.304480195,0.091443419,0.1,M1_a,M2_b,0.1068389104517471,0.049320116,0.13575561896706168
tip,It was a stingy tip.,It was a pencil tip.,FALSE,Homonymy,stingy,pencil,M1_b_M2_a,N,0.666666667,0,0.666666667,9,0.866025404,0.293498874,0.077552915,0.288675135,M1_b,M2_a,0.055623086,0.065894213,0.023582204865556955
tip,It was a stingy tip.,It was a finger tip.,FALSE,Homonymy,stingy,finger,M1_b_M2_b,N,0.294117647,0,0.294117647,17,0.587867532,0.243239701,0.091838002,0.142578819,M1_b,M2_b,0.06730316,0.10321058329494148,0.011933111246172357
tip,It was a generous tip.,It was a stingy tip.,TRUE,Homonymy,generous,stingy,M1_a_M1_b,N,3.933333333,4,0.066666667,15,0.25819889,0.260650516,0.030067265,0.066666667,M1_a,M1_b,0.10205007500637231,0.029955838581288363,0.12677212790612047
tip,It was a pencil tip.,It was a finger tip.,TRUE,Homonymy,pencil,finger,M2_a_M2_b,N,2.555555556,3,0.444444444,18,1.423426777,0.144928873,0.04379636,0.335504909,M2_a,M2_b,0.028535563815849874,0.020065975,0.032736322525378725
title,She liked the essay title.,She liked the academic title.,FALSE,Polysemy,essay,academic,M1_a_M2_a,N,1.571428571,1,0.571428571,14,1.696797242,0.239683568,0.054930091,0.453488138,M1_a,M2_a,0.040495558,0.007007595,0.055869289
title,She liked the essay title.,She liked the professional title.,FALSE,Polysemy,essay,professional,M1_a_M2_b,N,1.8125,2,0.1875,16,1.327591805,0.341364086,0.112736285,0.331897951,M1_a,M2_b,0.034247657148309685,0.025316724499321208,0.008082874
title,She liked the poem title.,She liked the academic title.,FALSE,Polysemy,poem,academic,M1_b_M2_a,N,3.142857143,3,0.142857143,7,1.069044968,0.325790405,0.067600965,0.404061018,M1_b,M2_a,0.019304014366683386,0.021862343,0.011108474
title,She liked the poem title.,She liked the professional title.,FALSE,Polysemy,poem,professional,M1_b_M2_b,N,2.076923077,2,0.076923077,13,1.255755978,0.391970217,0.119180441,0.348284044,M1_b,M2_b,0.03925865,0.021828821666846854,0.031692661302793135
title,She liked the essay title.,She liked the poem title.,TRUE,Polysemy,essay,poem,M1_a_M1_b,N,4,4,0,17,0,0.129740179,0.019377232,0,M1_a,M1_b,0.038337095,0.028179174546460795,0.044235098588619515
title,She liked the academic title.,She liked the professional title.,TRUE,Polysemy,academic,professional,M2_a_M2_b,N,3.8,4,0.2,10,0.421637021,0.093400538,0.063942671,0.133333333,M2_a,M2_b,0.056259140474356095,0.018911500653108204,0.030320645716587435
toast,They toasted the bread.,They toasted the host.,FALSE,Homonymy,bread,host,M1_a_M2_a,V,0.166666667,0,0.166666667,12,0.389249472,0.222294986,0.130103528,0.112366644,M1_a,M2_a,0.088062634,0.005350189,0.10564664983699235
toast,They toasted the bread.,They toasted the bride.,FALSE,Homonymy,bread,bride,M1_a_M2_b,V,0.285714286,0,0.285714286,14,0.468807231,0.241852403,0.182386577,0.125294003,M1_a,M2_b,0.093599235,0.008693793,0.11151831205489893
toast,They toasted the strudel.,They toasted the host.,FALSE,Homonymy,strudel,host,M1_b_M2_a,V,0.461538462,0,0.461538462,13,1.126601424,0.140097976,0.132887423,0.312463016,M1_b,M2_a,0.11500301245659894,0.00747209,0.14402032087601768
toast,They toasted the strudel.,They toasted the bride.,FALSE,Homonymy,strudel,bride,M1_b_M2_b,V,0.1,0,0.1,10,0.316227766,0.180000246,0.165035546,0.1,M1_b,M2_b,0.11877801865857573,0.002853714,0.15127231391092288
toast,They toasted the bread.,They toasted the strudel.,TRUE,Homonymy,bread,strudel,M1_a_M1_b,V,3.583333333,4,0.416666667,12,1.164500153,0.095331252,0.067792237,0.336162238,M1_a,M1_b,0.009986718,0.016679954753644366,0.007754989
toast,They toasted the host.,They toasted the bride.,TRUE,Homonymy,host,bride,M2_a_M2_b,V,3.5625,4,0.4375,16,1.209338662,0.107216835,0.095477164,0.302334666,M2_a,M2_b,0.004702754,0.002366464,0.006417256
toll,It was a costly toll.,It was a loud toll.,FALSE,Homonymy,costly,loud,M1_a_M2_a,N,1.777777778,1,0.777777778,9,1.394433378,0.287602782,0.064157188,0.464811126,M1_a,M2_a,0.21157737554539868,0.2388798459132162,0.1895848770101377
toll,It was a costly toll.,It was a bell toll.,FALSE,Homonymy,costly,bell,M1_a_M2_b,N,0.857142857,0,0.857142857,14,1.231455852,0.376441181,0.106635153,0.32912042,M1_a,M2_b,0.1796857563500276,0.045329904,0.15983473924190883
toll,It was a road toll.,It was a loud toll.,FALSE,Homonymy,road,loud,M1_b_M2_a,N,0.357142857,0,0.357142857,14,0.497245158,0.309844851,0.092908859,0.132894358,M1_b,M2_a,0.18183739862647952,0.092430269,0.23142660092713574
toll,It was a road toll.,It was a bell toll.,FALSE,Homonymy,road,bell,M1_b_M2_b,N,0.636363636,0,0.636363636,11,0.809039835,0.347767413,0.077217638,0.243934688,M1_b,M2_b,0.26379762231259163,0.11438889107727723,0.24759064373724815
toll,It was a costly toll.,It was a road toll.,TRUE,Homonymy,costly,road,M1_a_M1_b,N,2.266666667,2,0.266666667,15,1.437590577,0.204722881,0.0966627,0.371184291,M1_a,M1_b,0.078210126,0.12476063838504114,0.041075325
toll,It was a loud toll.,It was a bell toll.,TRUE,Homonymy,loud,bell,M2_a_M2_b,N,2.357142857,2.5,0.142857143,14,1.598419549,0.216206491,0.069992304,0.427195594,M2_a,M2_b,0.071141652,0.11013392937680189,0.022324872128269835
track,She saw the train tracks.,She saw the moose tracks.,FALSE,Polysemy,train,moose,M1_a_M2_a,N,2.076923077,2,0.076923077,13,1.037749043,0.211046398,0.05438292,0.287819799,M1_a,M2_a,0.05584232,0.040570994174046415,0.03907781
track,She saw the train tracks.,She saw the snowshoe tracks.,FALSE,Polysemy,train,snowshoe,M1_a_M2_b,N,2.75,3,0.25,12,1.138180366,0.286395967,0.03734684,0.32856437,M1_a,M2_b,0.092062253,0.072941468,0.049918231723694806
track,She saw the trolley tracks.,She saw the moose tracks.,FALSE,Polysemy,trolley,moose,M1_b_M2_a,N,1.666666667,2,0.333333333,12,1.23091491,0.148312688,0.047146738,0.355334527,M1_b,M2_a,0.047950292,0.046481474,0.034643456
track,She saw the trolley tracks.,She saw the snowshoe tracks.,FALSE,Polysemy,trolley,snowshoe,M1_b_M2_b,N,2.384615385,2,0.384615385,13,1.609268029,0.212822378,0.034026444,0.446330646,M1_b,M2_b,0.093428568,0.1369677068751317,0.029113896
track,She saw the train tracks.,She saw the trolley tracks.,TRUE,Polysemy,train,trolley,M1_a_M1_b,N,3.333333333,4,0.666666667,18,1.283377896,0.059133589,0.011585116,0.302495071,M1_a,M1_b,0.013803765437966464,0.037210929,0.004231948
track,She saw the moose tracks.,She saw the snowshoe tracks.,TRUE,Polysemy,moose,snowshoe,M2_a_M2_b,N,3.777777778,4,0.222222222,9,0.440958552,0.091531277,0.022711694,0.146986184,M2_a,M2_b,0.043755191,0.054798689,0.028316963
yard,It was five yards.,They were big yards.,FALSE,Homonymy,five,big,M1_a_M2_a,N,0.75,0.5,0.25,12,0.866025404,0.315510988,0.118784904,0.25,M1_a,M2_a,0.050089438,0.018259992119755708,0.053842254
yard,It was five yards.,They were cluttered yards.,FALSE,Homonymy,five,cluttered,M1_a_M2_b,N,0.555555556,0,0.555555556,18,0.783823376,0.391850471,0.160174072,0.184748942,M1_a,M2_b,0.17460857618381254,0.060299962519443806,0.13509035026520233
yard,It was ten yards.,They were big yards.,FALSE,Homonymy,ten,big,M1_b_M2_a,N,1.2,1,0.2,15,1.264911064,0.311127782,0.107001245,0.326598632,M1_b,M2_a,0.067084498,0.020175948,0.092121517
yard,It was ten yards.,They were cluttered yards.,FALSE,Homonymy,ten,cluttered,M1_b_M2_b,N,0.416666667,0,0.416666667,12,0.900336637,0.387729406,0.144338369,0.2599048,M1_b,M2_b,0.1943689875603949,0.046633562,0.192738677
yard,It was five yards.,It was ten yards.,TRUE,Homonymy,five,ten,M1_a_M1_b,N,4,4,0,7,0,0.009858191,0.005891144,0,M1_a,M1_b,0.014569843,0.017685566785807127,0.008960524
yard,They were big yards.,They were cluttered yards.,TRUE,Homonymy,big,cluttered,M2_a_M2_b,N,3.230769231,4,0.769230769,13,1.48064435,0.162642956,0.064733982,0.410656856,M2_a,M2_b,0.047549209,0.013188881860085933,0.027264311
