sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
It was a blind date.,It was an expiration date.,date,date,False,0.06937201563225714,3,8,8,0,124645632
It was a blind date.,It was a historical date.,date,date,False,0.05137396575319797,3,8,8,0,124645632
It was a dinner date.,It was a blind date.,date,date,True,0.037641183141274515,3,8,8,0,124645632
It was an expiration date.,It was a historical date.,date,date,True,0.07952813260260627,3,8,8,0,124645632
It was about forty degrees.,It was about associate degrees.,degree,degrees,False,0.10733795443567595,3,8,8,0,124645632
It was about forty degrees.,It was about college degrees.,degree,degrees,False,0.15572037108926384,3,8,8,0,124645632
It was about fifty degrees.,It was about associate degrees.,degree,degrees,False,0.11993064010138743,3,8,8,0,124645632
It was about fifty degrees.,It was about college degrees.,degree,degrees,False,0.16919916551024972,3,8,8,0,124645632
It was about forty degrees.,It was about fifty degrees.,degree,degrees,True,0.0024896848240084646,3,8,8,0,124645632
It was about associate degrees.,It was about college degrees.,degree,degrees,True,0.0506903795405137,3,8,8,0,124645632
They liked the floral design.,They liked the product design.,design,design,False,0.029322181649241386,3,8,8,0,124645632
They liked the floral design.,They liked the architectural design.,design,design,False,0.027397063779180053,3,8,8,0,124645632
They liked the geometric design.,They liked the product design.,design,design,False,0.029010379705831535,3,8,8,0,124645632
They liked the geometric design.,They liked the architectural design.,design,design,False,0.027275350760146866,3,8,8,0,124645632
They liked the floral design.,They liked the geometric design.,design,design,True,0.02008381100355683,3,8,8,0,124645632
They liked the product design.,They liked the architectural design.,design,design,True,0.02875605572441664,3,8,8,0,124645632
They liked the turkey dinner.,They liked the formal dinner.,dinner,dinner,False,0.04876938613939241,3,8,8,0,124645632
They liked the turkey dinner.,They liked the anniversary dinner.,dinner,dinner,False,0.03633215228139941,3,8,8,0,124645632
They liked the light dinner.,They liked the formal dinner.,dinner,dinner,False,0.031904547230867664,3,8,8,0,124645632
They liked the light dinner.,They liked the anniversary dinner.,dinner,dinner,False,0.02064804431137801,3,8,8,0,124645632
They liked the turkey dinner.,They liked the light dinner.,dinner,dinner,True,0.024815411403157017,3,8,8,0,124645632
They liked the formal dinner.,They liked the anniversary dinner.,dinner,dinner,True,0.01857302898958546,3,8,8,0,124645632
They drained the account.,They drained the pool.,drain,drained,False,0.03520753834578416,3,7,7,0,124645632
They drained the account.,They drained the pond.,drain,drained,False,0.047412739711994445,3,7,7,0,124645632
They drained the budget.,They drained the pool.,drain,drained,False,0.03024096884115568,3,7,7,0,124645632
They drained the budget.,They drained the pond.,drain,drained,False,0.04617247646587763,3,7,7,0,124645632
They drained the account.,They drained the budget.,drain,drained,True,0.023505665713713375,3,7,7,0,124645632
They drained the pool.,They drained the pond.,drain,drained,True,0.01886118869704534,3,7,7,0,124645632
He drew a gun.,He drew a tree.,draw,drew,False,0.07932882429888555,3,7,7,0,124645632
He drew a gun.,They drew a picture.,draw,drew,False,0.10473985623641746,3,7,7,0,124645632
He drew a sword.,He drew a tree.,draw,drew,False,0.047464507236189224,3,7,7,0,124645632
He drew a sword.,They drew a picture.,draw,drew,False,0.07610640032457738,3,7,7,0,124645632
He drew a gun.,He drew a sword.,draw,drew,True,0.03652420496022957,3,7,7,0,124645632
He drew a tree.,They drew a picture.,draw,drew,True,0.03602423523775944,3,7,7,0,124645632
He had a recurring dream.,He had a childhood dream.,dream,dream,False,0.04622619132386818,3,8,8,0,124645632
He had a recurring dream.,He had a career dream.,dream,dream,False,0.1090648334016715,3,8,8,0,124645632
He had a bad dream.,He had a childhood dream.,dream,dream,False,0.030036964227975194,3,8,8,0,124645632
He had a bad dream.,He had a career dream.,dream,dream,False,0.08297121689981357,3,8,8,0,124645632
He had a recurring dream.,He had a bad dream.,dream,dream,True,0.03644723909498393,3,8,8,0,124645632
He had a childhood dream.,He had a career dream.,dream,dream,True,0.04045226488160025,3,8,8,0,124645632
It was a grueling drill.,It was an electric drill.,drill,drill,False,0.05856743934361186,3,9,8,1,124645632
It was a grueling drill.,It was a battery-powered drill.,drill,drill,False,0.045988985460371445,3,9,10,1,124645632
It was a challenging drill.,It was an electric drill.,drill,drill,False,0.06012183486536149,3,8,8,0,124645632
It was a challenging drill.,It was a battery-powered drill.,drill,drill,False,0.06199719761909461,3,8,10,2,124645632
It was a grueling drill.,It was a challenging drill.,drill,drill,True,0.02564633873984834,3,9,8,1,124645632
It was an electric drill.,It was a battery-powered drill.,drill,drill,True,0.02806160134248037,3,8,10,2,124645632
It was a multiple-choice examination.,It was a prostate examination.,examination,examination,False,0.0653455730506558,3,10,8,2,124645632
It was a multiple-choice examination.,It was a physical examination.,examination,examination,False,0.05520974219747343,3,10,8,2,124645632
It was a difficult examination.,It was a prostate examination.,examination,examination,False,0.05275934523166126,3,8,8,0,124645632
It was a difficult examination.,It was a physical examination.,examination,examination,False,0.03357765415443603,3,8,8,0,124645632
It was a multiple-choice examination.,It was a difficult examination.,examination,examination,True,0.03415579250627876,3,10,8,2,124645632
It was a prostate examination.,It was a physical examination.,examination,examination,True,0.03037461976580147,3,8,8,0,124645632
They had an electric fan.,They had a zealous fan.,fan,fan,False,0.06129159582451993,3,8,9,1,124645632
They had an electric fan.,They had an enthusiastic fan.,fan,fan,False,0.06377447351497478,3,8,8,0,124645632
They had a ceiling fan.,They had a zealous fan.,fan,fan,False,0.10321429874296195,3,8,9,1,124645632
They had a ceiling fan.,They had an enthusiastic fan.,fan,fan,False,0.1119723222175164,3,8,8,0,124645632
They had an electric fan.,They had a ceiling fan.,fan,fan,True,0.03393284436862398,3,8,8,0,124645632
They had a zealous fan.,They had an enthusiastic fan.,fan,fan,True,0.02102716111232661,3,9,8,1,124645632
She had a text file.,She had a nail file.,file,file,False,0.08700448142076422,3,8,8,0,124645632
She had a text file.,She had a steel file.,file,file,False,0.08234104617322935,3,8,8,0,124645632
She had a data file.,She had a nail file.,file,file,False,0.0702453554550806,3,8,8,0,124645632
She had a data file.,She had a steel file.,file,file,False,0.05224533834730838,3,8,8,0,124645632
She had a text file.,She had a data file.,file,file,True,0.01960904653612061,3,8,8,0,124645632
She had a nail file.,She had a steel file.,file,file,True,0.05610707050558594,3,8,8,0,124645632
It was an action film.,It was a transparent film.,film,film,False,0.02842426570172918,3,8,8,0,124645632
It was an action film.,It was a plastic film.,film,film,False,0.061008493365441896,3,8,8,0,124645632
It was a censored film.,It was a transparent film.,film,film,False,0.0236692375959906,3,8,8,0,124645632
It was a censored film.,It was a plastic film.,film,film,False,0.04430259492059008,3,8,8,0,124645632
It was an action film.,It was a censored film.,film,film,True,0.030386517001498192,3,8,8,0,124645632
It was a transparent film.,It was a plastic film.,film,film,True,0.038821533907424044,3,8,8,0,124645632
They fixed the radio.,They fixed the date.,fix,fixed,False,0.032197765343730755,3,7,7,0,124645632
They fixed the radio.,They fixed the price.,fix,fixed,False,0.04496534250902906,3,7,7,0,124645632
They fixed the dishwasher.,They fixed the date.,fix,fixed,False,0.051024391205939934,3,8,7,1,124645632
They fixed the dishwasher.,They fixed the price.,fix,fixed,False,0.05910436150377685,3,8,7,1,124645632
They fixed the radio.,They fixed the dishwasher.,fix,fixed,True,0.030857751662312527,3,7,8,1,124645632
They fixed the date.,They fixed the price.,fix,fixed,True,0.02296065897662969,3,7,7,0,124645632
It was a charitable foundation.,It was a wooden foundation.,foundation,foundation,False,0.06248338671109965,3,8,8,0,124645632
It was a charitable foundation.,It was a concrete foundation.,foundation,foundation,False,0.07096444609984565,3,8,8,0,124645632
It was an educational foundation.,It was a wooden foundation.,foundation,foundation,False,0.04096477515518271,3,8,8,0,124645632
It was an educational foundation.,It was a concrete foundation.,foundation,foundation,False,0.05437054088260007,3,8,8,0,124645632
It was a charitable foundation.,It was an educational foundation.,foundation,foundation,True,0.028885769446069243,3,8,8,0,124645632
It was a wooden foundation.,It was a concrete foundation.,foundation,foundation,True,0.019268632725895185,3,8,8,0,124645632
It was a mathematical function.,It was a social function.,function,function,False,0.06437694116710435,3,8,8,0,124645632
It was a mathematical function.,It was a business function.,function,function,False,0.09207884093145924,3,8,8,0,124645632
It was a linear function.,It was a social function.,function,function,False,0.07092691038705312,3,8,8,0,124645632
It was a linear function.,It was a business function.,function,function,False,0.0962291105870915,3,8,8,0,124645632
It was a mathematical function.,It was a linear function.,function,function,True,0.022100998567825325,3,8,8,0,124645632
It was a social function.,It was a business function.,function,function,True,0.027195939618369636,3,8,8,0,124645632
He was on the firm ground.,He was on the camp ground.,ground,ground,False,0.06945276978430692,3,9,9,0,124645632
He was on the firm ground.,He was on the parade ground.,ground,ground,False,0.09370978831272048,3,9,9,0,124645632
He was on the frozen ground.,He was on the camp ground.,ground,ground,False,0.07627652760127457,3,9,9,0,124645632
He was on the frozen ground.,He was on the parade ground.,ground,ground,False,0.10204887089398607,3,9,9,0,124645632
He was on the firm ground.,He was on the frozen ground.,ground,ground,True,0.06445298096865815,3,9,9,0,124645632
He was on the camp ground.,He was on the parade ground.,ground,ground,True,0.02851652451034581,3,9,9,0,124645632
They liked the night guard.,They liked the coast guard.,guard,guard,False,0.045560719643077396,3,8,8,0,124645632
They liked the night guard.,They liked the national guard.,guard,guard,False,0.07627212009528628,3,8,8,0,124645632
They liked the security guard.,They liked the coast guard.,guard,guard,False,0.06984008945472853,3,8,8,0,124645632
They liked the security guard.,They liked the national guard.,guard,guard,False,0.08523882010573947,3,8,8,0,124645632
They liked the night guard.,They liked the security guard.,guard,guard,True,0.046776192586377774,3,8,8,0,124645632
They liked the coast guard.,They liked the national guard.,guard,guard,True,0.06249644901235929,3,8,8,0,124645632
He had an assembly guide.,He had a talkative guide.,guide,guide,False,0.020994616439994784,3,8,9,1,124645632
He had an assembly guide.,He had a friendly guide.,guide,guide,False,0.019186464147938898,3,8,8,0,124645632
He had a TV guide.,He had a talkative guide.,guide,guide,False,0.040027165475801874,3,8,9,1,124645632
He had a TV guide.,He had a friendly guide.,guide,guide,False,0.03890784568333372,3,8,8,0,124645632
He had an assembly guide.,He had a TV guide.,guide,guide,True,0.03259839755773508,3,8,8,0,124645632
He had a talkative guide.,He had a friendly guide.,guide,guide,True,0.01458266542975939,3,9,8,1,124645632
They hailed a cab.,They hailed a friend.,hail,hailed,False,0.041406389390989284,3,7,7,0,124645632
They hailed a cab.,They hailed a guest.,hail,hailed,False,0.05107866123425031,3,7,7,0,124645632
They hailed a taxi.,They hailed a friend.,hail,hailed,False,0.032391780563820416,3,7,7,0,124645632
They hailed a taxi.,They hailed a guest.,hail,hailed,False,0.04111897904179784,3,7,7,0,124645632
They hailed a cab.,They hailed a taxi.,hail,hailed,True,0.00854364091442894,3,7,7,0,124645632
They hailed a friend.,They hailed a guest.,hail,hailed,True,0.011705784084640625,3,7,7,0,124645632
It was a summer home.,It was a funeral home.,home,home,False,0.060789562600916947,3,8,8,0,124645632
It was a summer home.,It was a nursing home.,home,home,False,0.07626167247327631,3,8,8,0,124645632
It was a childhood home.,It was a funeral home.,home,home,False,0.057568411093829375,3,8,8,0,124645632
It was a childhood home.,It was a nursing home.,home,home,False,0.07001095490598164,3,8,8,0,124645632
It was a summer home.,It was a childhood home.,home,home,True,0.02248667279794747,3,8,8,0,124645632
It was a funeral home.,It was a nursing home.,home,home,True,0.044811257290725215,3,8,8,0,124645632
They had natural intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.05489010159055385,3,7,7,0,124645632
They had natural intelligence.,They had military intelligence.,intelligence,intelligence,False,0.0558802089568452,3,7,7,0,124645632
They had innate intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.0653071419990604,3,7,7,0,124645632
They had innate intelligence.,They had military intelligence.,intelligence,intelligence,False,0.0697045297755875,3,7,7,0,124645632
They had natural intelligence.,They had innate intelligence.,intelligence,intelligence,True,0.013545338303522114,3,7,7,0,124645632
They had classified intelligence.,They had military intelligence.,intelligence,intelligence,True,0.03732297490017733,3,7,7,0,124645632
It was a sensitive issue.,It was a weekly issue.,issue,issue,False,0.03982616303174402,3,8,8,0,124645632
It was a sensitive issue.,It was a special issue.,issue,issue,False,0.03403930262341259,3,8,8,0,124645632
It was a political issue.,It was a weekly issue.,issue,issue,False,0.04344011174071283,3,8,8,0,124645632
It was a political issue.,It was a special issue.,issue,issue,False,0.04893171058994639,3,8,8,0,124645632
It was a sensitive issue.,It was a political issue.,issue,issue,True,0.03504438695069434,3,8,8,0,124645632
It was a weekly issue.,It was a special issue.,issue,issue,True,0.021895100754993124,3,8,8,0,124645632
It was a blackberry jam.,It was a traffic jam.,jam,jam,False,0.13544762843409341,3,9,8,1,124645632
