sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
They hailed a friend.,They hailed a guest.,hail,hailed,True,0.005735768773427408,3,8,8,0,177853440
It was a summer home.,It was a funeral home.,home,home,False,0.06812589194142527,3,8,8,0,177853440
It was a summer home.,It was a nursing home.,home,home,False,0.044417644189234884,3,8,9,1,177853440
It was a childhood home.,It was a funeral home.,home,home,False,0.050907450441169955,3,8,8,0,177853440
It was a childhood home.,It was a nursing home.,home,home,False,0.0557054266192496,3,8,9,1,177853440
It was a summer home.,It was a childhood home.,home,home,True,0.04272403602632657,3,8,8,0,177853440
It was a funeral home.,It was a nursing home.,home,home,True,0.08003600547615608,3,8,9,1,177853440
They had natural intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.05147599470431097,3,7,7,0,177853440
They had natural intelligence.,They had military intelligence.,intelligence,intelligence,False,0.056497677526754275,3,7,7,0,177853440
They had innate intelligence.,They had classified intelligence.,intelligence,intelligence,False,0.046301046091806075,3,8,7,1,177853440
They had innate intelligence.,They had military intelligence.,intelligence,intelligence,False,0.05437413147602488,3,8,7,1,177853440
They had natural intelligence.,They had innate intelligence.,intelligence,intelligence,True,0.04446252925067029,3,7,8,1,177853440
They had classified intelligence.,They had military intelligence.,intelligence,intelligence,True,0.0607023800217289,3,7,7,0,177853440
It was a sensitive issue.,It was a weekly issue.,issue,issue,False,0.06807052962150373,3,8,8,0,177853440
It was a sensitive issue.,It was a special issue.,issue,issue,False,0.05575262446928564,3,8,8,0,177853440
It was a political issue.,It was a weekly issue.,issue,issue,False,0.06801496057846923,3,8,8,0,177853440
It was a political issue.,It was a special issue.,issue,issue,False,0.07152976860863791,3,8,8,0,177853440
It was a sensitive issue.,It was a political issue.,issue,issue,True,0.04371834493441351,3,8,8,0,177853440
It was a weekly issue.,It was a special issue.,issue,issue,True,0.04302612808132056,3,8,8,0,177853440
It was a blackberry jam.,It was a traffic jam.,jam,jam,False,0.08378017549966377,3,9,8,1,177853440
It was a blackberry jam.,It was a paper jam.,jam,jam,False,0.037598567383226644,3,9,8,1,177853440
It was a peach jam.,It was a traffic jam.,jam,jam,False,0.10300003397543145,3,9,8,1,177853440
It was a peach jam.,It was a paper jam.,jam,jam,False,0.044616174116298146,3,9,8,1,177853440
It was a blackberry jam.,It was a peach jam.,jam,jam,True,0.04599506320421343,3,9,9,0,177853440
It was a traffic jam.,It was a paper jam.,jam,jam,True,0.06053884512939722,3,8,8,0,177853440
It was a duplicate key.,It was a delete key.,key,key,False,0.028028715735665677,3,10,9,1,177853440
It was a duplicate key.,It was a backspace key.,key,key,False,0.07494475810031875,3,10,9,1,177853440
It was a master key.,It was a delete key.,key,key,False,0.08593492809480474,3,8,9,1,177853440
It was a master key.,It was a backspace key.,key,key,False,0.07899635636233993,3,8,9,1,177853440
It was a duplicate key.,It was a master key.,key,key,True,0.09194241036461082,3,10,8,2,177853440
It was a delete key.,It was a backspace key.,key,key,True,0.05939467721743219,3,9,9,0,177853440
They liked the marinated lamb.,They liked the cute lamb.,lamb,lamb,False,0.006056924272422992,3,11,11,0,177853440
They liked the marinated lamb.,They liked the friendly lamb.,lamb,lamb,False,0.013465053544212346,3,11,10,1,177853440
They liked the grilled lamb.,They liked the cute lamb.,lamb,lamb,False,0.014048005277874198,3,12,11,1,177853440
They liked the grilled lamb.,They liked the friendly lamb.,lamb,lamb,False,0.029652442545876068,3,12,10,2,177853440
They liked the marinated lamb.,They liked the grilled lamb.,lamb,lamb,True,0.01480195306603116,3,11,12,1,177853440
They liked the cute lamb.,They liked the friendly lamb.,lamb,lamb,True,0.01704157444790566,3,11,10,1,177853440
She lapped the milk.,She lapped the runners.,lap,lapped,False,0.06429620646420775,3,8,8,0,177853440
She lapped the milk.,She lapped the competitors.,lap,lapped,False,0.051504469482936965,3,8,8,0,177853440
She lapped the water.,She lapped the runners.,lap,lapped,False,0.05773039357979404,3,8,8,0,177853440
She lapped the water.,She lapped the competitors.,lap,lapped,False,0.04727015125783107,3,8,8,0,177853440
She lapped the milk.,She lapped the water.,lap,lapped,True,0.008348678607745685,3,8,8,0,177853440
She lapped the runners.,She lapped the competitors.,lap,lapped,True,0.014760796550781663,3,8,8,0,177853440
She loaded the gun.,She loaded the truck.,load,loaded,False,0.009181176159325566,3,7,7,0,177853440
She loaded the gun.,She loaded the van.,load,loaded,False,0.014510946625432064,3,7,7,0,177853440
She loaded the rifle.,She loaded the truck.,load,loaded,False,0.013269573396594958,3,7,7,0,177853440
She loaded the rifle.,She loaded the van.,load,loaded,False,0.02075245997459041,3,7,7,0,177853440
She loaded the gun.,She loaded the rifle.,load,loaded,True,0.008456405983425008,3,7,7,0,177853440
She loaded the truck.,She loaded the van.,load,loaded,True,0.016847063270935325,3,7,7,0,177853440
She had curly locks.,She had window locks.,lock,locks,False,0.03262280565502351,3,9,8,1,177853440
She had curly locks.,She had door locks.,lock,locks,False,0.025663085358168858,3,9,8,1,177853440
She had brown locks.,She had window locks.,lock,locks,False,0.03096698363739747,3,8,8,0,177853440
She had brown locks.,She had door locks.,lock,locks,False,0.025744435003142052,3,8,8,0,177853440
She had curly locks.,She had brown locks.,lock,locks,True,0.023226097865270634,3,9,8,1,177853440
She had window locks.,She had door locks.,lock,locks,True,0.0229145949117594,3,8,8,0,177853440
They liked the hot lunch.,They liked the afternoon lunch.,lunch,lunch,False,0.02317156767075612,3,10,10,0,177853440
They liked the hot lunch.,They liked the women's lunch.,lunch,lunch,False,0.03148932241352409,3,10,12,2,177853440
They liked the sandwich lunch.,They liked the afternoon lunch.,lunch,lunch,False,0.033988462963779775,3,11,10,1,177853440
They liked the sandwich lunch.,They liked the women's lunch.,lunch,lunch,False,0.032016306885466084,3,11,12,1,177853440
They liked the hot lunch.,They liked the sandwich lunch.,lunch,lunch,True,0.020262744207150907,3,10,11,1,177853440
They liked the afternoon lunch.,They liked the women's lunch.,lunch,lunch,True,0.03765776983496283,3,10,12,2,177853440
He liked the flea market.,He liked the housing market.,market,market,False,0.039118137774172945,3,10,9,1,177853440
He liked the flea market.,He liked the stock market.,market,market,False,0.06534873593780832,3,10,9,1,177853440
He liked the fish market.,He liked the housing market.,market,market,False,0.025344861688638365,3,9,9,0,177853440
He liked the fish market.,He liked the stock market.,market,market,False,0.05096649999399849,3,9,9,0,177853440
He liked the flea market.,He liked the fish market.,market,market,True,0.02572986562050883,3,10,9,1,177853440
He liked the housing market.,He liked the stock market.,market,market,True,0.049618122918822616,3,9,9,0,177853440
It was a lit match.,It was a soccer match.,match,match,False,0.0382813983006135,3,8,8,0,177853440
It was a lit match.,It was a tennis match.,match,match,False,0.04951474523440447,3,8,8,0,177853440
It was a burning match.,It was a soccer match.,match,match,False,0.1061267021945611,3,8,8,0,177853440
It was a burning match.,It was a tennis match.,match,match,False,0.0957412396812749,3,8,8,0,177853440
It was a lit match.,It was a burning match.,match,match,True,0.05905264792127962,3,8,8,0,177853440
It was a soccer match.,It was a tennis match.,match,match,True,0.03424478426314703,3,8,8,0,177853440
It was cough medicine.,It was orthopedic medicine.,medicine,medicine,False,0.05309776017652246,3,8,10,2,177853440
It was cough medicine.,It was veterinary medicine.,medicine,medicine,False,0.052483473339154374,3,8,9,1,177853440
It was prescription medicine.,It was orthopedic medicine.,medicine,medicine,False,0.042845259870592844,3,8,10,2,177853440
It was prescription medicine.,It was veterinary medicine.,medicine,medicine,False,0.0475472102781741,3,8,9,1,177853440
It was cough medicine.,It was prescription medicine.,medicine,medicine,True,0.04696074737039202,3,8,8,0,177853440
It was orthopedic medicine.,It was veterinary medicine.,medicine,medicine,True,0.03157031789637077,3,10,9,1,177853440
There was a phone message.,There was an urgent message.,message,message,False,0.06267521370445084,3,8,9,1,177853440
There was a phone message.,There was a clear message.,message,message,False,0.045489675837166677,3,8,8,0,177853440
There was a computer message.,There was an urgent message.,message,message,False,0.05851735592559004,3,8,9,1,177853440
There was a computer message.,There was a clear message.,message,message,False,0.04911721977653971,3,8,8,0,177853440
There was a phone message.,There was a computer message.,message,message,True,0.025894347222414904,3,8,8,0,177853440
There was an urgent message.,There was a clear message.,message,message,True,0.029061258813643187,3,9,8,1,177853440
It was a fungal mold.,It was a rubber mold.,mold,mold,False,0.02074402808160447,3,10,9,1,177853440
It was a fungal mold.,It was a clay mold.,mold,mold,False,0.023641533909753543,3,10,9,1,177853440
It was a harmful mold.,It was a rubber mold.,mold,mold,False,0.028084953516758326,3,10,9,1,177853440
It was a harmful mold.,It was a clay mold.,mold,mold,False,0.034349307484061176,3,10,9,1,177853440
It was a fungal mold.,It was a harmful mold.,mold,mold,True,0.01924035744407715,3,10,10,0,177853440
It was a rubber mold.,It was a clay mold.,mold,mold,True,0.01714358757868195,3,9,9,0,177853440
She saw the cancerous mole.,She saw the cute mole.,mole,mole,False,0.01775779831389901,3,10,10,0,177853440
She saw the cancerous mole.,She saw the fast mole.,mole,mole,False,0.03002778664341621,3,10,9,1,177853440
She saw the raised mole.,She saw the cute mole.,mole,mole,False,0.016120134865675095,3,9,10,1,177853440
She saw the raised mole.,She saw the fast mole.,mole,mole,False,0.010690341127611247,3,9,9,0,177853440
She saw the cancerous mole.,She saw the raised mole.,mole,mole,True,0.02663812391928566,3,10,9,1,177853440
She saw the cute mole.,She saw the fast mole.,mole,mole,True,0.013763436080288516,3,10,9,1,177853440
He liked the rhythmic movement.,He liked the feminist movement.,movement,movement,False,0.09819483359927972,3,10,9,1,177853440
He liked the rhythmic movement.,He liked the civil-rights movement.,movement,movement,False,0.10777698457452589,3,10,11,1,177853440
He liked the graceful movement.,He liked the feminist movement.,movement,movement,False,0.09144353833841423,3,11,9,2,177853440
He liked the graceful movement.,He liked the civil-rights movement.,movement,movement,False,0.0758038462469045,3,11,11,0,177853440
He liked the rhythmic movement.,He liked the graceful movement.,movement,movement,True,0.03849818503038993,3,10,11,1,177853440
He liked the feminist movement.,He liked the civil-rights movement.,movement,movement,True,0.051851120494672664,3,9,11,2,177853440
It was a national newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.04780344666827885,3,8,9,1,177853440
It was a national newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.0589937433506027,3,8,10,2,177853440
It was a daily newspaper.,It was a faded newspaper.,newspaper,newspaper,False,0.0439224381703891,3,8,9,1,177853440
It was a daily newspaper.,It was a shredded newspaper.,newspaper,newspaper,False,0.05400298475018983,3,8,10,2,177853440
It was a national newspaper.,It was a daily newspaper.,newspaper,newspaper,True,0.0302925102227094,3,8,8,0,177853440
It was a faded newspaper.,It was a shredded newspaper.,newspaper,newspaper,True,0.00951764540802058,3,9,10,1,177853440
It was a juicy orange.,It was a bright orange.,orange,orange,False,0.050101135124998475,3,9,8,1,177853440
It was a juicy orange.,It was a reddish orange.,orange,orange,False,0.020470716404571543,3,9,9,0,177853440
It was a ripe orange.,It was a bright orange.,orange,orange,False,0.05167476103634128,3,9,8,1,177853440
It was a ripe orange.,It was a reddish orange.,orange,orange,False,0.022493690959213497,3,9,9,0,177853440
It was a juicy orange.,It was a ripe orange.,orange,orange,True,0.013966991747744517,3,9,9,0,177853440
It was a bright orange.,It was a reddish orange.,orange,orange,True,0.04634929158051038,3,8,9,1,177853440
He saw the young page.,He saw the blank page.,page,page,False,0.04311502273418577,3,8,9,1,177853440
He saw the young page.,He saw the ripped page.,page,page,False,0.038321842491244595,3,8,9,1,177853440
He saw the loyal page.,He saw the blank page.,page,page,False,0.03891045218960587,3,8,9,1,177853440
He saw the loyal page.,He saw the ripped page.,page,page,False,0.04061478982302558,3,8,9,1,177853440
He saw the young page.,He saw the loyal page.,page,page,True,0.022711142999973455,3,8,8,0,177853440
He saw the blank page.,He saw the ripped page.,page,page,True,0.022349560052882467,3,9,9,0,177853440
It was a calloused palm.,It was a tropical palm.,palm,palm,False,0.09503941890439505,3,10,8,2,177853440
It was a calloused palm.,It was a tree palm.,palm,palm,False,0.0715696074016986,3,10,8,2,177853440
It was a wrinkled palm.,It was a tropical palm.,palm,palm,False,0.09393813979146237,3,11,8,3,177853440
It was a wrinkled palm.,It was a tree palm.,palm,palm,False,0.06858892862035737,3,11,8,3,177853440
